,X,Y,Z,cluster,cell
12946,-29.04416907513911,-83.47231364448754,4.2083487423520225,6,"Breast cancer cells (PanCK, GATA3)"
12956,-39.75536595428923,4.862721216070213,4.042512088965566,6,"Breast cancer cells (PanCK, GATA3)"
12957,-43.717943114783054,42.96418726545289,3.9051664099532175,6,"Breast cancer cells (PanCK, GATA3)"
12958,-44.887115139293314,-86.26816203576351,4.159565878696615,6,"Breast cancer cells (PanCK, GATA3)"
12960,-49.71095805955241,-42.0544936962105,3.829792790719953,6,"Breast cancer cells (PanCK, GATA3)"
12966,-54.42108565125892,-92.32004393544491,3.8720575435110227,6,"Breast cancer cells (PanCK, GATA3)"
12973,-71.74012759912182,8.133872962795067,3.3454596872188453,6,"Breast cancer cells (PanCK, GATA3)"
13218,97.83778880761548,-38.598528783929794,3.2032263746798506,6,"Breast cancer cells (PanCK, GATA3)"
13222,93.35921737904408,-60.59710021250123,2.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
13252,63.10372287354954,52.97158110618011,2.126303297756774,6,"Breast cancer cells (PanCK, GATA3)"
13266,47.75864266640042,-56.71163223220566,3.607167261379363,6,"Breast cancer cells (PanCK, GATA3)"
13272,41.29006844287386,54.003457031673065,2.2508454222988945,6,"Breast cancer cells (PanCK, GATA3)"
13275,34.18064595047264,38.47829661289563,3.330210501663977,6,"Breast cancer cells (PanCK, GATA3)"
13278,30.153077028166877,72.59375191782465,2.580669983702407,6,"Breast cancer cells (PanCK, GATA3)"
13290,17.55812248853306,-52.538966740134185,3.676636176556805,6,"Breast cancer cells (PanCK, GATA3)"
13307,4.4217173790440825,-60.73102878392979,2.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
13310,2.1857939556206816,-52.40051076591169,2.151746323199802,6,"Breast cancer cells (PanCK, GATA3)"
13322,-4.27021524506938,82.96090384018373,2.8465901031499676,6,"Breast cancer cells (PanCK, GATA3)"
13335,-14.557449287622603,49.124481968758346,2.465899185739758,6,"Breast cancer cells (PanCK, GATA3)"
13342,-20.938401668574954,59.740201374800336,3.7270358984893726,6,"Breast cancer cells (PanCK, GATA3)"
13372,-49.89078262095592,-76.8768621172631,2.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
13380,-55.4233029461592,-35.92665886523059,4.006942983274509,6,"Breast cancer cells (PanCK, GATA3)"
13387,-62.38309031326361,-80.6800672454682,3.4405890120424907,6,"Breast cancer cells (PanCK, GATA3)"
13422,-85.28733434509383,-26.442666714964275,3.5382017441379787,6,"Breast cancer cells (PanCK, GATA3)"
13423,-86.46377532168583,-38.896630973710785,3.282475592615203,6,"Breast cancer cells (PanCK, GATA3)"
13438,-99.78102652339493,-31.503894637588303,2.917512088965566,6,"Breast cancer cells (PanCK, GATA3)"
13440,-100.91110782420793,-47.40633366197858,2.6410893247379263,6,"Breast cancer cells (PanCK, GATA3)"
13442,-102.13468505998031,-8.162431222954183,2.2589755035997108,6,"Breast cancer cells (PanCK, GATA3)"
13646,65.34429200590972,62.21579957427912,2.4622882083685482,6,"Breast cancer cells (PanCK, GATA3)"
13648,48.05789773095023,1.8937879316126782,2.559740827968497,6,"Breast cancer cells (PanCK, GATA3)"
13656,28.32921737904411,6.47480454940353,2.037512088965567,6,"Breast cancer cells (PanCK, GATA3)"
13658,25.12190773437402,-9.065736905757149,2.3997455915036383,6,"Breast cancer cells (PanCK, GATA3)"
13674,-40.281538923476944,49.140294745481924,1.7242347780411968,6,"Breast cancer cells (PanCK, GATA3)"
13676,-38.616272817034314,-66.75382290157683,2.69006110857341,6,"Breast cancer cells (PanCK, GATA3)"
13677,-44.91221119238446,30.188614073213103,2.1603692318227097,6,"Breast cancer cells (PanCK, GATA3)"
13681,-63.88827005814181,51.53373252260292,2.897411586453007,6,"Breast cancer cells (PanCK, GATA3)"
13687,-72.12952135969465,20.995885630484622,0.007602179055652414,6,"Breast cancer cells (PanCK, GATA3)"
13691,-91.8044730971464,-15.034600212501232,2.7806073270608067,6,"Breast cancer cells (PanCK, GATA3)"
13695,-98.7950379401048,-21.868883393858823,2.279214216625139,6,"Breast cancer cells (PanCK, GATA3)"
13700,-111.10249433266762,-34.72483509023607,0.9085030799565565,6,"Breast cancer cells (PanCK, GATA3)"
13702,-113.20373226124372,-26.472485618462088,2.2412530961598094,6,"Breast cancer cells (PanCK, GATA3)"
13944,116.87707452190119,-29.81138592678701,0.48894066039413886,6,"Breast cancer cells (PanCK, GATA3)"
13967,87.33279461481646,-51.479504393685886,0.7386503003476825,6,"Breast cancer cells (PanCK, GATA3)"
13972,83.4553712251979,69.02377890837795,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
13981,74.38421737904406,57.95647121607021,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14001,62.34170145547722,41.98592981479635,0.7391681399209773,6,"Breast cancer cells (PanCK, GATA3)"
14004,60.30921737904413,-50.056028783929776,1.542512088965566,6,"Breast cancer cells (PanCK, GATA3)"
14007,57.801988463381406,-35.60527577188162,1.3753434142667693,6,"Breast cancer cells (PanCK, GATA3)"
14010,56.959582342547776,27.950084354756314,0.5379500451699464,6,"Breast cancer cells (PanCK, GATA3)"
14014,51.893939601266254,77.70647121607021,1.3480676445211266,6,"Breast cancer cells (PanCK, GATA3)"
14028,38.420538133761056,13.163232222359511,1.3703422776448129,6,"Breast cancer cells (PanCK, GATA3)"
14029,37.3491163689431,-55.78721565261668,-0.6683464968930224,6,"Breast cancer cells (PanCK, GATA3)"
14033,38.0419096867364,-3.2839133993144287,1.2828967043501827,6,"Breast cancer cells (PanCK, GATA3)"
14040,29.182134045710768,57.96688788273684,1.4383454222988945,6,"Breast cancer cells (PanCK, GATA3)"
14045,24.643849413676094,-53.51593138133239,0.12097529242877059,6,"Breast cancer cells (PanCK, GATA3)"
14048,20.928366315214305,76.76232227989999,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14055,17.548976415188633,62.74412181847981,0.29100606486918323,6,"Breast cancer cells (PanCK, GATA3)"
14057,16.728935688903277,39.13780924423918,0.7625825115007743,6,"Breast cancer cells (PanCK, GATA3)"
14058,15.101404879044082,94.33147121607021,1.323762088965566,6,"Breast cancer cells (PanCK, GATA3)"
14060,14.309217379044071,4.458394292993262,1.2867428581963338,6,"Breast cancer cells (PanCK, GATA3)"
14062,13.569217379044062,75.3414712160702,-0.4324879110344355,6,"Breast cancer cells (PanCK, GATA3)"
14063,11.241324402455461,-40.06234149295989,2.1282144301026946,6,"Breast cancer cells (PanCK, GATA3)"
14065,7.016909686736369,48.24300967760871,0.6713582428117171,6,"Breast cancer cells (PanCK, GATA3)"
14080,1.9758840457107567,-5.551862117263113,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14083,-1.4775406118235423,67.92622007451769,0.8353203081436469,6,"Breast cancer cells (PanCK, GATA3)"
14089,-7.972063409133341,-35.49488346373272,-0.43224160561571523,6,"Breast cancer cells (PanCK, GATA3)"
14101,-12.621551851725144,27.12762506222407,0.3636659351194105,6,"Breast cancer cells (PanCK, GATA3)"
14106,-13.857449287622558,79.63702677162576,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14112,-22.23006833524164,15.858256930355878,0.721083517536993,6,"Breast cancer cells (PanCK, GATA3)"
14120,-26.601308936745397,55.318313321333335,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14130,-34.71636401630474,54.19775028583763,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14137,-40.594172451464374,-35.393105055116166,0.3073425974401367,6,"Breast cancer cells (PanCK, GATA3)"
14139,-41.03784144448531,32.983432000383914,0.40770816739693316,6,"Breast cancer cells (PanCK, GATA3)"
14146,-44.959410071936304,5.336373176854522,1.5449630693577276,6,"Breast cancer cells (PanCK, GATA3)"
14151,-47.81935404952736,-55.65662402202497,1.2825914540449297,6,"Breast cancer cells (PanCK, GATA3)"
14154,-49.91161595428923,2.574526771625756,2.292512088965566,6,"Breast cancer cells (PanCK, GATA3)"
14155,-52.082606520326976,40.76700580726515,1.0307196361353732,6,"Breast cancer cells (PanCK, GATA3)"
14164,-56.75328262095593,69.78147121607026,0.1175120889655652,6,"Breast cancer cells (PanCK, GATA3)"
14165,-56.26797560341208,-28.532563871649074,0.2391495158661492,6,"Breast cancer cells (PanCK, GATA3)"
14169,-61.14835837853167,3.1420772766762184,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14170,-61.48527080993222,38.20745546803869,0.06711838817816584,6,"Breast cancer cells (PanCK, GATA3)"
14171,-59.96850282820981,-6.1050572813391,2.5030043169448426,6,"Breast cancer cells (PanCK, GATA3)"
14177,-65.3729254780987,-66.38281449821551,1.3817978032512812,6,"Breast cancer cells (PanCK, GATA3)"
14179,-66.5493192063218,12.398544386801973,1.1858047718923963,6,"Breast cancer cells (PanCK, GATA3)"
14190,-81.51407029218882,-70.23359727708049,0.2873751026641962,6,"Breast cancer cells (PanCK, GATA3)"
14199,-88.44109708636472,5.9336724739318925,-0.434689168896071,6,"Breast cancer cells (PanCK, GATA3)"
14220,-106.12454885472215,-42.52891839431936,1.8525770240305022,6,"Breast cancer cells (PanCK, GATA3)"
14222,-107.35374558391891,-13.659269524670549,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14233,-114.74213397230727,-17.51312337852437,0.9175120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14359,101.2735030933298,-52.58638592678693,0.8032263746798556,6,"Breast cancer cells (PanCK, GATA3)"
14366,82.04989534514579,-60.49479997037048,-0.04858960594968664,6,"Breast cancer cells (PanCK, GATA3)"
14367,76.25266000199491,73.41753678984071,0.4011186463426135,6,"Breast cancer cells (PanCK, GATA3)"
14371,55.324734620423385,-56.763356370136705,-0.9876603248275373,6,"Breast cancer cells (PanCK, GATA3)"
14375,43.80456621625336,31.983796797465516,0.4244888331516137,6,"Breast cancer cells (PanCK, GATA3)"
14376,41.877399197225884,72.41783485243388,-0.8279424564889766,6,"Breast cancer cells (PanCK, GATA3)"
14378,32.48833825816496,27.2353173699164,-0.8773597059062297,6,"Breast cancer cells (PanCK, GATA3)"
14381,27.0896643064184,-2.477188001806894,-0.8590242238835941,6,"Breast cancer cells (PanCK, GATA3)"
14389,1.9492173790440575,88.13147121607017,0.6375120889655648,6,"Breast cancer cells (PanCK, GATA3)"
14391,-1.4907826209559403,-62.4685287839298,-0.23248791103443267,6,"Breast cancer cells (PanCK, GATA3)"
14396,-11.892728146247748,-64.72008520416324,0.6918311551134266,6,"Breast cancer cells (PanCK, GATA3)"
14400,-20.501893732067003,46.9425823271813,0.2925120889655659,6,"Breast cancer cells (PanCK, GATA3)"
14404,-27.08143010297033,36.08147121607021,-0.04651668801285069,6,"Breast cancer cells (PanCK, GATA3)"
14411,-46.31578262095593,9.368971216070236,-0.4074879110344334,6,"Breast cancer cells (PanCK, GATA3)"
14415,-52.44366723634056,61.94204813914712,0.5521274735809492,6,"Breast cancer cells (PanCK, GATA3)"
14416,-57.813004843178135,-15.800010265411288,0.013808385261857126,6,"Breast cancer cells (PanCK, GATA3)"
14418,-60.595460983528994,26.841705134198833,-0.4743007765315106,6,"Breast cancer cells (PanCK, GATA3)"
14424,-74.10179179526784,-32.61577649035178,0.5964111715343741,6,"Breast cancer cells (PanCK, GATA3)"
14433,-90.27313556213238,-42.11460721530233,0.82600882099171,6,"Breast cancer cells (PanCK, GATA3)"
14436,-98.76130054924278,-57.9025925289497,0.6625320092842948,6,"Breast cancer cells (PanCK, GATA3)"
14718,110.19337579488564,-20.849221853236713,-0.9636760298463152,6,"Breast cancer cells (PanCK, GATA3)"
14722,107.02301048249234,-49.84956326668839,-2.323867221379267,6,"Breast cancer cells (PanCK, GATA3)"
14738,92.47675469247696,-25.692782515273052,-1.8959207468553316,6,"Breast cancer cells (PanCK, GATA3)"
14739,92.36531494001969,-47.299016588807774,-2.4190732768880885,6,"Breast cancer cells (PanCK, GATA3)"
14756,79.94255071237745,57.95647121607021,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14763,74.66847663830339,91.96295269755171,-0.6528582814048036,6,"Breast cancer cells (PanCK, GATA3)"
14765,74.73042950025621,-66.87956774496877,-0.4677692963158222,6,"Breast cancer cells (PanCK, GATA3)"
14766,69.97844814827482,-37.540067245468265,-1.014795603342126,6,"Breast cancer cells (PanCK, GATA3)"
14768,69.80366182348854,43.74813788273684,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14771,67.74108551091223,-50.610836476237466,-0.2693010978476167,6,"Breast cancer cells (PanCK, GATA3)"
14773,66.8794876493144,-45.053663919065,-1.8392446677911956,6,"Breast cancer cells (PanCK, GATA3)"
14774,66.61874118856787,-58.34710021250123,-0.3586783872249093,6,"Breast cancer cells (PanCK, GATA3)"
14780,63.13614045596711,71.36224044683945,-2.705564834111353,6,"Breast cancer cells (PanCK, GATA3)"
14787,54.38049397478875,-30.60469899669573,-2.252700676991882,6,"Breast cancer cells (PanCK, GATA3)"
14788,54.4324217989336,-67.26659508227226,-1.237184043631114,6,"Breast cancer cells (PanCK, GATA3)"
14792,48.255371225197905,81.60454813914714,-1.8824879110344348,6,"Breast cancer cells (PanCK, GATA3)"
14793,48.442230814744676,-42.42524663421767,-0.9366145904969976,6,"Breast cancer cells (PanCK, GATA3)"
14804,40.80921737904407,88.96147121607021,-0.5491545777011027,6,"Breast cancer cells (PanCK, GATA3)"
14806,38.46106923089599,50.74813788273684,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14808,35.93229430212102,80.21993275453178,-0.8363340648805853,6,"Breast cancer cells (PanCK, GATA3)"
14809,35.99383276365944,-62.72622109162211,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14811,33.46636023618686,15.281471216070258,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14816,30.712310162549215,51.60724441194645,-1.22681780794165,6,"Breast cancer cells (PanCK, GATA3)"
14823,26.162062907499376,-61.91039870262898,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14825,26.1890493118172,44.49323592195253,-0.8808072387655308,6,"Breast cancer cells (PanCK, GATA3)"
14828,24.929217379044076,25.908137882736924,-1.855821244367771,6,"Breast cancer cells (PanCK, GATA3)"
14830,21.67304716627814,110.93253504585743,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14831,21.525884045710768,35.23147121607019,-0.715821244367767,6,"Breast cancer cells (PanCK, GATA3)"
14835,13.603954221149365,84.17620805817546,0.3596173521234576,6,"Breast cancer cells (PanCK, GATA3)"
14836,13.8856401432717,-6.4307239058809955,-1.3263903500588228,6,"Breast cancer cells (PanCK, GATA3)"
14840,8.427399197225895,102.52086515546421,-1.0723869009334273,6,"Breast cancer cells (PanCK, GATA3)"
14843,3.556585800096798,-23.260634047087706,-0.9772247531396978,6,"Breast cancer cells (PanCK, GATA3)"
14845,0.9302050333650982,82.80986627779862,-0.7615002567134468,6,"Breast cancer cells (PanCK, GATA3)"
14852,-4.171270425833939,52.557080972167796,-0.6678537646929712,6,"Breast cancer cells (PanCK, GATA3)"
14854,-8.557449287622603,47.637026771625756,-0.3417471702936936,6,"Breast cancer cells (PanCK, GATA3)"
14856,-9.390782620955918,-26.140751006152016,-0.6551374836840118,6,"Breast cancer cells (PanCK, GATA3)"
14858,-11.743723797426526,22.493235921952532,-1.1060173227991363,6,"Breast cancer cells (PanCK, GATA3)"
14860,-13.467705697879012,60.20235033694928,-0.5550153835619049,6,"Breast cancer cells (PanCK, GATA3)"
14865,-19.001893732067003,89.55924899384797,-1.201006429552951,6,"Breast cancer cells (PanCK, GATA3)"
14874,-28.704179750142544,-80.66015557818821,-0.8097606383071572,6,"Breast cancer cells (PanCK, GATA3)"
14884,-33.84911595428923,76.26897121607021,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14885,-33.52871365543865,47.29986202066789,-1.0480051524137473,6,"Breast cancer cells (PanCK, GATA3)"
14888,-35.367634472807765,66.59998973458869,-0.4065619851085067,6,"Breast cancer cells (PanCK, GATA3)"
14892,-39.71356743108248,-50.07675663203105,-1.702741075591394,6,"Breast cancer cells (PanCK, GATA3)"
14897,-41.54268135513314,74.73969906417153,-1.4116018350850652,6,"Breast cancer cells (PanCK, GATA3)"
14899,-45.31385954403282,53.36352249812148,-1.3645391930857151,6,"Breast cancer cells (PanCK, GATA3)"
14902,-48.78551946306118,15.949892268701774,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14904,-48.068201975794636,69.93630992574765,-1.4695846852279857,6,"Breast cancer cells (PanCK, GATA3)"
14911,-53.45078262095592,8.001471216070172,-0.5224879110344354,6,"Breast cancer cells (PanCK, GATA3)"
14913,-54.86935404952743,83.43147121607024,-1.582487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14915,-53.64179476670489,-70.62703080822126,-0.9772247531396978,6,"Breast cancer cells (PanCK, GATA3)"
14917,-54.72155185172511,-41.641605707006704,-0.6363340648805895,6,"Breast cancer cells (PanCK, GATA3)"
14918,-61.07649690667023,-56.925671641072654,-1.3396307681772903,6,"Breast cancer cells (PanCK, GATA3)"
14921,-61.239058483024905,-45.953011542550485,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14924,-62.76034783834723,79.19016686824409,-1.4303139979909538,6,"Breast cancer cells (PanCK, GATA3)"
14925,-63.0342608818255,66.02929730302674,-1.2564009545126957,6,"Breast cancer cells (PanCK, GATA3)"
14927,-65.63588066017161,-22.73225427412592,-2.062880067897183,6,"Breast cancer cells (PanCK, GATA3)"
14930,-68.22056985499847,47.04955632245321,-1.1675942940131527,6,"Breast cancer cells (PanCK, GATA3)"
14931,-69.21805534822863,5.536016670615709,-1.7006697292162514,6,"Breast cancer cells (PanCK, GATA3)"
14937,-73.21686957747761,12.972775563896334,-1.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
14938,-76.74263447280777,56.95184158644054,-1.3973027258492507,6,"Breast cancer cells (PanCK, GATA3)"
14939,-73.74213397230722,-56.87798824338927,-1.8392446677911956,6,"Breast cancer cells (PanCK, GATA3)"
14941,-80.0352270654003,251.4814712160702,-1.4824879110344327,6,"Breast cancer cells (PanCK, GATA3)"
14945,-84.626893732067,14.27591566051467,-0.6102656888122127,6,"Breast cancer cells (PanCK, GATA3)"
14951,-90.22210792216072,-62.89443239838761,-1.5644156218778065,6,"Breast cancer cells (PanCK, GATA3)"
14959,-98.02519122310639,-30.0153029774782,-1.0932405992064744,6,"Breast cancer cells (PanCK, GATA3)"
14972,-107.00876014904583,1.4859655980926618,-1.689229484068143,6,"Breast cancer cells (PanCK, GATA3)"
14976,-112.12226410243738,-22.585195450596416,-0.5454508739973924,6,"Breast cancer cells (PanCK, GATA3)"
